dataset_variant,target,method,model,split,unit,encounter_id,retrieved_encounter_id,similarity_score,rouge_l,chrf,token_f1
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00895,ENC00711,0.916373,0.23437500000000003,0.34661571053926343,0.31250000000000006
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00895,ENC00711,0.916373,0.23437500000000003,0.34661571053926343,0.31250000000000006
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00895,ENC00711,0.916373,0.23437500000000003,0.34661571053926343,0.31250000000000006
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00895,ENC00711,0.916373,0.23437500000000003,0.34661571053926343,0.31250000000000006
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00896,ENC00056,0.880324,0.17105263157894737,0.3070256828196051,0.18421052631578944
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00896,ENC00056,0.880324,0.17105263157894737,0.3070256828196051,0.18421052631578944
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00897,ENC00031,0.89045,0.2222222222222222,0.2944398257147221,0.2222222222222222
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00898,ENC00499,0.899592,0.17543859649122806,0.26294180434602066,0.17543859649122806
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00898,ENC00499,0.899592,0.17543859649122806,0.26294180434602066,0.17543859649122806
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00899,ENC00780,0.902421,0.22222222222222218,0.1930280337727663,0.22222222222222218
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00899,ENC00780,0.902421,0.22222222222222218,0.1930280337727663,0.22222222222222218
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00900,ENC00107,0.910659,0.23157894736842105,0.3153818081341103,0.33684210526315794
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00900,ENC00107,0.910659,0.23157894736842105,0.3153818081341103,0.33684210526315794
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00901,ENC00237,0.904629,0.21666666666666665,0.4361177315454523,0.26666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00901,ENC00237,0.904629,0.21666666666666665,0.4361177315454523,0.26666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00901,ENC00237,0.904629,0.21666666666666665,0.4361177315454523,0.26666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00901,ENC00237,0.904629,0.21666666666666665,0.4361177315454523,0.26666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00901,ENC00237,0.904629,0.21666666666666665,0.4361177315454523,0.26666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00901,ENC00237,0.904629,0.21666666666666665,0.4361177315454523,0.26666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00902,ENC00172,0.899499,0.2748091603053435,0.3657265968131329,0.4122137404580153
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00902,ENC00172,0.899499,0.2748091603053435,0.3657265968131329,0.4122137404580153
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00902,ENC00172,0.899499,0.2748091603053435,0.3657265968131329,0.4122137404580153
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00903,ENC00112,0.906188,0.1515151515151515,0.3160039845507147,0.22727272727272724
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00904,ENC00499,0.903112,0.16666666666666666,0.2956781500729701,0.21666666666666665
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00904,ENC00499,0.903112,0.16666666666666666,0.2956781500729701,0.21666666666666665
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00904,ENC00499,0.903112,0.16666666666666666,0.2956781500729701,0.21666666666666665
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00904,ENC00499,0.903112,0.16666666666666666,0.2956781500729701,0.21666666666666665
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00905,ENC00777,0.914413,0.23255813953488372,0.30567016382716805,0.23255813953488372
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00905,ENC00777,0.914413,0.23255813953488372,0.30567016382716805,0.23255813953488372
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00905,ENC00777,0.914413,0.23255813953488372,0.30567016382716805,0.23255813953488372
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00906,ENC00513,0.892763,0.17687074829931973,0.35781029396957775,0.24489795918367346
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00906,ENC00513,0.892763,0.17687074829931973,0.35781029396957775,0.24489795918367346
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,valid,case,ENC00907,ENC00539,0.936264,0.22222222222222224,0.23724900716620045,0.22222222222222224
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00908,ENC00147,0.892372,0.22399999999999998,0.3401066433853302,0.272
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00908,ENC00147,0.892372,0.22399999999999998,0.3401066433853302,0.272
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00909,ENC00333,0.926415,0.28571428571428564,0.3619938301695076,0.28571428571428564
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00909,ENC00333,0.926415,0.28571428571428564,0.3619938301695076,0.28571428571428564
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00910,ENC00156,0.902501,0.17073170731707318,0.12555463161278566,0.17073170731707318
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00910,ENC00156,0.902501,0.17073170731707318,0.12555463161278566,0.17073170731707318
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00911,ENC00780,0.904691,0.17977528089887643,0.14961390294048063,0.17977528089887643
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00911,ENC00780,0.904691,0.17977528089887643,0.14961390294048063,0.17977528089887643
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00911,ENC00780,0.904691,0.17977528089887643,0.14961390294048063,0.17977528089887643
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00912,ENC00042,0.89697,0.20512820512820515,0.31365573640236544,0.25641025641025644
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00912,ENC00042,0.89697,0.20512820512820515,0.31365573640236544,0.25641025641025644
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00912,ENC00042,0.89697,0.20512820512820515,0.31365573640236544,0.25641025641025644
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00912,ENC00042,0.89697,0.20512820512820515,0.31365573640236544,0.25641025641025644
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00913,ENC00291,0.890039,0.192,0.34177084846978373,0.272
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00913,ENC00291,0.890039,0.192,0.34177084846978373,0.272
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00913,ENC00291,0.890039,0.192,0.34177084846978373,0.272
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00913,ENC00291,0.890039,0.192,0.34177084846978373,0.272
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00914,ENC00719,0.910037,0.17391304347826086,0.189026057802299,0.17391304347826086
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00914,ENC00719,0.910037,0.17391304347826086,0.189026057802299,0.17391304347826086
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00914,ENC00719,0.910037,0.17391304347826086,0.189026057802299,0.17391304347826086
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00914,ENC00719,0.910037,0.17391304347826086,0.189026057802299,0.17391304347826086
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00914,ENC00719,0.910037,0.17391304347826086,0.189026057802299,0.17391304347826086
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00915,ENC00348,0.908666,0.13157894736842107,0.211604248445293,0.15789473684210525
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00915,ENC00348,0.908666,0.13157894736842107,0.211604248445293,0.15789473684210525
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00915,ENC00348,0.908666,0.13157894736842107,0.211604248445293,0.15789473684210525
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00916,ENC00513,0.893428,0.16666666666666666,0.33422477805258294,0.16666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00916,ENC00513,0.893428,0.16666666666666666,0.33422477805258294,0.16666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00916,ENC00513,0.893428,0.16666666666666666,0.33422477805258294,0.16666666666666666
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00917,ENC00203,0.906457,0.22535211267605634,0.32639715612620374,0.3098591549295775
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00918,ENC00360,0.910452,0.23076923076923075,0.1997404211780145,0.28205128205128205
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00918,ENC00360,0.910452,0.23076923076923075,0.1997404211780145,0.28205128205128205
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00918,ENC00360,0.910452,0.23076923076923075,0.1997404211780145,0.28205128205128205
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00918,ENC00360,0.910452,0.23076923076923075,0.1997404211780145,0.28205128205128205
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00918,ENC00360,0.910452,0.23076923076923075,0.1997404211780145,0.28205128205128205
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00919,ENC00278,0.890404,0.25,0.38808601363077777,0.3269230769230769
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00919,ENC00278,0.890404,0.25,0.38808601363077777,0.3269230769230769
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00919,ENC00278,0.890404,0.25,0.38808601363077777,0.3269230769230769
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00919,ENC00278,0.890404,0.25,0.38808601363077777,0.3269230769230769
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00920,ENC00004,0.897401,0.2777777777777778,0.30238749784085334,0.2777777777777778
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00920,ENC00004,0.897401,0.2777777777777778,0.30238749784085334,0.2777777777777778
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00920,ENC00004,0.897401,0.2777777777777778,0.30238749784085334,0.2777777777777778
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00920,ENC00004,0.897401,0.2777777777777778,0.30238749784085334,0.2777777777777778
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00921,ENC00499,0.899101,0.17142857142857143,0.27010973053262344,0.24285714285714283
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00922,ENC00482,0.892105,0.18181818181818182,0.23104112941984803,0.20202020202020202
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00922,ENC00482,0.892105,0.18181818181818182,0.23104112941984803,0.20202020202020202
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00922,ENC00482,0.892105,0.18181818181818182,0.23104112941984803,0.20202020202020202
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00922,ENC00482,0.892105,0.18181818181818182,0.23104112941984803,0.20202020202020202
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00923,ENC00066,0.893206,0.2105263157894737,0.39132282392610307,0.3007518796992481
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00924,ENC00698,0.900048,0.23333333333333334,0.3030572816553895,0.30000000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00924,ENC00698,0.900048,0.23333333333333334,0.3030572816553895,0.30000000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00924,ENC00698,0.900048,0.23333333333333334,0.3030572816553895,0.30000000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00924,ENC00698,0.900048,0.23333333333333334,0.3030572816553895,0.30000000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00924,ENC00698,0.900048,0.23333333333333334,0.3030572816553895,0.30000000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00924,ENC00698,0.900048,0.23333333333333334,0.3030572816553895,0.30000000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00925,ENC00214,0.89771,0.30769230769230765,0.3574500160612876,0.30769230769230765
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00926,ENC00338,0.903816,0.17582417582417584,0.2591671435152213,0.19780219780219785
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00926,ENC00338,0.903816,0.17582417582417584,0.2591671435152213,0.19780219780219785
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00926,ENC00338,0.903816,0.17582417582417584,0.2591671435152213,0.19780219780219785
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00926,ENC00338,0.903816,0.17582417582417584,0.2591671435152213,0.19780219780219785
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00927,ENC00172,0.903553,0.2439024390243902,0.4732568524444262,0.34146341463414637
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00927,ENC00172,0.903553,0.2439024390243902,0.4732568524444262,0.34146341463414637
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00927,ENC00172,0.903553,0.2439024390243902,0.4732568524444262,0.34146341463414637
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00928,ENC00491,0.899982,0.21333333333333335,0.24865963291461457,0.24000000000000005
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00928,ENC00491,0.899982,0.21333333333333335,0.24865963291461457,0.24000000000000005
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00928,ENC00491,0.899982,0.21333333333333335,0.24865963291461457,0.24000000000000005
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00928,ENC00491,0.899982,0.21333333333333335,0.24865963291461457,0.24000000000000005
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00928,ENC00491,0.899982,0.21333333333333335,0.24865963291461457,0.24000000000000005
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00928,ENC00491,0.899982,0.21333333333333335,0.24865963291461457,0.24000000000000005
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00929,ENC00203,0.909545,0.1978021978021978,0.2483466831839342,0.21978021978021978
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00929,ENC00203,0.909545,0.1978021978021978,0.2483466831839342,0.21978021978021978
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00929,ENC00203,0.909545,0.1978021978021978,0.2483466831839342,0.21978021978021978
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00929,ENC00203,0.909545,0.1978021978021978,0.2483466831839342,0.21978021978021978
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00930,ENC00439,0.892244,0.15,0.29237532777658476,0.17500000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00930,ENC00439,0.892244,0.15,0.29237532777658476,0.17500000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00930,ENC00439,0.892244,0.15,0.29237532777658476,0.17500000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00930,ENC00439,0.892244,0.15,0.29237532777658476,0.17500000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00930,ENC00439,0.892244,0.15,0.29237532777658476,0.17500000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00930,ENC00439,0.892244,0.15,0.29237532777658476,0.17500000000000004
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00931,ENC00150,0.90953,0.18823529411764706,0.15289242141574166,0.23529411764705882
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00931,ENC00150,0.90953,0.18823529411764706,0.15289242141574166,0.23529411764705882
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00931,ENC00150,0.90953,0.18823529411764706,0.15289242141574166,0.23529411764705882
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00932,ENC00747,0.903588,0.19469026548672566,0.4094009781675377,0.3185840707964602
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00932,ENC00747,0.903588,0.19469026548672566,0.4094009781675377,0.3185840707964602
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00932,ENC00747,0.903588,0.19469026548672566,0.4094009781675377,0.3185840707964602
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00933,ENC00107,0.908054,0.24390243902439024,0.3413204477220436,0.24390243902439024
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00934,ENC00776,0.900088,0.16842105263157894,0.22865594905472014,0.2526315789473684
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00934,ENC00776,0.900088,0.16842105263157894,0.22865594905472014,0.2526315789473684
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00935,ENC00360,0.903833,0.35000000000000003,0.4469300846105739,0.35000000000000003
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00935,ENC00360,0.903833,0.35000000000000003,0.4469300846105739,0.35000000000000003
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00936,ENC00112,0.926936,0.20618556701030927,0.3645608323935614,0.2474226804123711
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00936,ENC00112,0.926936,0.20618556701030927,0.3645608323935614,0.2474226804123711
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00937,ENC00172,0.896482,0.2362204724409449,0.3376519001389767,0.31496062992125984
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00937,ENC00172,0.896482,0.2362204724409449,0.3376519001389767,0.31496062992125984
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00937,ENC00172,0.896482,0.2362204724409449,0.3376519001389767,0.31496062992125984
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00937,ENC00172,0.896482,0.2362204724409449,0.3376519001389767,0.31496062992125984
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00937,ENC00172,0.896482,0.2362204724409449,0.3376519001389767,0.31496062992125984
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00938,ENC00220,0.908949,0.23255813953488375,0.32859112594256695,0.3023255813953488
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00938,ENC00220,0.908949,0.23255813953488375,0.32859112594256695,0.3023255813953488
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00938,ENC00220,0.908949,0.23255813953488375,0.32859112594256695,0.3023255813953488
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00938,ENC00220,0.908949,0.23255813953488375,0.32859112594256695,0.3023255813953488
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00938,ENC00220,0.908949,0.23255813953488375,0.32859112594256695,0.3023255813953488
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00939,ENC00584,0.877706,0.1889763779527559,0.3342275272288385,0.2992125984251969
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00940,ENC00225,0.881009,0.1927710843373494,0.22341954950244167,0.24096385542168672
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00941,ENC00631,0.909508,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00941,ENC00631,0.909508,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00941,ENC00631,0.909508,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00941,ENC00631,0.909508,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00941,ENC00631,0.909508,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00941,ENC00631,0.909508,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00941,ENC00631,0.909508,0.12658227848101267,0.07527189303513161,0.12658227848101267
dataset_enriched,enriched_answer,retrieval_e5_train_only,intfloat/multilingual-e5-small,test,case,ENC00942,ENC00499,0.8989,0.19642857142857142,0.3246963328735821,0.30357142857142855
